Game Title,Game ID,Year,Average Rating,Number of Voters,Weight,Weight Votes,Owned,Type,Player Count,Best %,Best Votes,Recommended %,Recommended Votes,Not Recommended %,Not Recommended Votes,Vote Count
Dune: Imperium – Uprising,397598,2023,8.74,2246,3.43,96,Not Owned,Base Game,5,1.7,1,5.1,3,93.2,55,59
Dune: Imperium – Uprising,397598,2023,8.74,2246,3.43,96,Not Owned,Base Game,6,16.3,7,69.8,30,14.0,6,43
Summoner Wars (Second Edition): The Skyspear Avians,348353,2022,8.74,127,2.0,2,Not Owned,Expansion,1,0.0,0,0.0,0,100.0,1,1
Summoner Wars (Second Edition): The Skyspear Avians,348353,2022,8.74,127,2.0,2,Not Owned,Expansion,2,100.0,1,0.0,0,0.0,0,1
The Witcher: Old World – Kickstarter Expansion,369048,2023,8.74,379,3.0,3,Not Owned,Expansion,1,50.0,1,50.0,1,0.0,0,2
The Witcher: Old World – Kickstarter Expansion,369048,2023,8.74,379,3.0,3,Not Owned,Expansion,2,66.7,2,33.3,1,0.0,0,3
The Witcher: Old World – Kickstarter Expansion,369048,2023,8.74,379,3.0,3,Not Owned,Expansion,3,50.0,1,50.0,1,0.0,0,2
The Witcher: Old World – Kickstarter Expansion,369048,2023,8.74,379,3.0,3,Not Owned,Expansion,4,0.0,0,0.0,0,100.0,2,2
The Witcher: Old World – Kickstarter Expansion,369048,2023,8.74,379,3.0,3,Not Owned,Expansion,5,0.0,0,0.0,0,100.0,3,3
Uprising: Curse of the Last Emperor – Arch-Nemesis Expansion,332378,2021,8.74,111,3.5,4,Not Owned,Expansion,1,0.0,0,100.0,2,0.0,0,2
Uprising: Curse of the Last Emperor – Arch-Nemesis Expansion,332378,2021,8.74,111,3.5,4,Not Owned,Expansion,2,50.0,1,50.0,1,0.0,0,2
Uprising: Curse of the Last Emperor – Arch-Nemesis Expansion,332378,2021,8.74,111,3.5,4,Not Owned,Expansion,3,100.0,2,0.0,0,0.0,0,2
Uprising: Curse of the Last Emperor – Arch-Nemesis Expansion,332378,2021,8.74,111,3.5,4,Not Owned,Expansion,4,0.0,0,100.0,2,0.0,0,2
"13 Days: The Cuban Missile Crisis, 1962",177590,2016,7.2187,4475,2.33,144,Owned,Base Game,1,0.0,0,6.2,3,93.8,45,48
"13 Days: The Cuban Missile Crisis, 1962",177590,2016,7.2187,4475,2.33,144,Owned,Base Game,2,100.0,53,0.0,0,0.0,0,53
1805: Sea of Glory,23685,2009,7.36364,316,3.72,53,Owned,Base Game,1,0.0,0,20.0,2,80.0,8,10
1805: Sea of Glory,23685,2009,7.36364,316,3.72,53,Owned,Base Game,2,91.7,11,8.3,1,0.0,0,12
1830: Railways & Robber Barons,421,1986,7.86858,5583,4.16,579,Owned,Base Game,1,0.0,0,5.1,4,94.9,75,79
1830: Railways & Robber Barons,421,1986,7.86858,5583,4.16,579,Owned,Base Game,2,1.1,1,16.5,15,82.4,75,91
1830: Railways & Robber Barons,421,1986,7.86858,5583,4.16,579,Owned,Base Game,3,7.5,8,61.7,66,30.8,33,107
1830: Railways & Robber Barons,421,1986,7.86858,5583,4.16,579,Owned,Base Game,4,60.3,73,35.5,43,4.1,5,121
1830: Railways & Robber Barons,421,1986,7.86858,5583,4.16,579,Owned,Base Game,5,58.3,70,36.7,44,5.0,6,120
1830: Railways & Robber Barons,421,1986,7.86858,5583,4.16,579,Owned,Base Game,6,28.2,29,53.4,55,18.4,19,103
1830: Railways & Robber Barons,421,1986,7.86858,5583,4.16,579,Owned,Base Game,7,2.8,2,13.9,10,83.3,60,72
1846: The Race for the Midwest,17405,2005,7.92494,2908,3.99,170,Owned,Base Game,1,0.0,0,2.0,1,98.0,50,51
1846: The Race for the Midwest,17405,2005,7.92494,2908,3.99,170,Owned,Base Game,2,1.8,1,37.5,21,60.7,34,56
1846: The Race for the Midwest,17405,2005,7.92494,2908,3.99,170,Owned,Base Game,3,18.3,13,73.2,52,8.5,6,71
1846: The Race for the Midwest,17405,2005,7.92494,2908,3.99,170,Owned,Base Game,4,78.9,60,19.7,15,1.3,1,76
1846: The Race for the Midwest,17405,2005,7.92494,2908,3.99,170,Owned,Base Game,5,23.5,16,67.6,46,8.8,6,68
1849: The Game of Sicilian Railways,3097,1998,8.13637,861,4.23,35,Owned,Base Game,1,0.0,0,6.7,1,93.3,14,15
1849: The Game of Sicilian Railways,3097,1998,8.13637,861,4.23,35,Owned,Base Game,2,0.0,0,17.6,3,82.4,14,17
1849: The Game of Sicilian Railways,3097,1998,8.13637,861,4.23,35,Owned,Base Game,3,69.0,20,27.6,8,3.4,1,29
1849: The Game of Sicilian Railways,3097,1998,8.13637,861,4.23,35,Owned,Base Game,4,54.2,13,41.7,10,4.2,1,24
1849: The Game of Sicilian Railways,3097,1998,8.13637,861,4.23,35,Owned,Base Game,5,0.0,0,35.3,6,64.7,11,17
18MEX,18485,2005,7.70295,621,3.86,35,Owned,Base Game,1,0.0,0,7.7,1,92.3,12,13
18MEX,18485,2005,7.70295,621,3.86,35,Owned,Base Game,2,8.3,1,16.7,2,75.0,9,12
18MEX,18485,2005,7.70295,621,3.86,35,Owned,Base Game,3,23.5,4,52.9,9,23.5,4,17
18MEX,18485,2005,7.70295,621,3.86,35,Owned,Base Game,4,95.0,19,5.0,1,0.0,0,20
18MEX,18485,2005,7.70295,621,3.86,35,Owned,Base Game,5,13.3,2,60.0,9,26.7,4,15
1914: Offensive à outrance,46669,2013,7.87,140,4.16,19,Owned,Base Game,1,0.0,0,50.0,3,50.0,3,6
1914: Offensive à outrance,46669,2013,7.87,140,4.16,19,Owned,Base Game,2,83.3,5,16.7,1,0.0,0,6
1914: Offensive à outrance,46669,2013,7.87,140,4.16,19,Owned,Base Game,3,0.0,0,75.0,3,25.0,1,4
1914: Offensive à outrance,46669,2013,7.87,140,4.16,19,Owned,Base Game,4,75.0,6,25.0,2,0.0,0,8
1960: The Making of the President,27708,2007,7.62173,9269,3.2,1002,Owned,Base Game,1,0.6,1,4.0,7,95.5,168,176
1960: The Making of the President,27708,2007,7.62173,9269,3.2,1002,Owned,Base Game,2,96.3,233,3.7,9,0.0,0,242
1989: Dawn of Freedom,26997,2012,7.7772,2302,3.28,190,Owned,Base Game,1,0.0,0,17.5,7,82.5,33,40
1989: Dawn of Freedom,26997,2012,7.7772,2302,3.28,190,Owned,Base Game,2,100.0,50,0.0,0,0.0,0,50
7 Wonders,68448,2010,7.68604,103282,2.32,5232,Owned,Base Game,1,0.3,4,1.1,17,98.6,1467,1488
7 Wonders,68448,2010,7.68604,103282,2.32,5232,Owned,Base Game,2,6.7,118,21.8,386,71.6,1268,1772
7 Wonders,68448,2010,7.68604,103282,2.32,5232,Owned,Base Game,3,25.2,503,63.5,1266,11.3,225,1994
7 Wonders,68448,2010,7.68604,103282,2.32,5232,Owned,Base Game,4,60.0,1270,37.8,801,2.2,46,2117
7 Wonders,68448,2010,7.68604,103282,2.32,5232,Owned,Base Game,5,55.1,1135,42.0,864,2.9,60,2059
7 Wonders,68448,2010,7.68604,103282,2.32,5232,Owned,Base Game,6,26.8,509,63.9,1216,9.3,177,1902
7 Wonders,68448,2010,7.68604,103282,2.32,5232,Owned,Base Game,7,22.6,423,60.7,1135,16.7,312,1870
7 Wonders Duel,173346,2015,8.09574,92151,2.23,2896,Owned,Base Game,1,1.1,11,8.7,88,90.2,909,1008
7 Wonders Duel,173346,2015,8.09574,92151,2.23,2896,Owned,Base Game,2,97.4,1219,2.2,28,0.4,5,1252
7 Wonders Duel: Pantheon,202976,2016,8.00204,13976,2.32,249,Owned,Expansion,1,0.0,0,0.0,0,100.0,111,111
7 Wonders Duel: Pantheon,202976,2016,8.00204,13976,2.32,249,Owned,Expansion,2,100.0,133,0.0,0,0.0,0,133
Afrika: 2nd Edition,24070,2006,7.53963,423,2.72,71,Owned,Base Game,1,0.0,0,86.7,13,13.3,2,15
Afrika: 2nd Edition,24070,2006,7.53963,423,2.72,71,Owned,Base Game,2,94.1,16,5.9,1,0.0,0,17
Age of Steam,4098,2002,7.84149,11115,3.88,1010,Owned,Base Game,1,0.9,1,15.9,17,83.2,89,107
Age of Steam,4098,2002,7.84149,11115,3.88,1010,Owned,Base Game,2,0.8,1,30.8,37,68.3,82,120
Age of Steam,4098,2002,7.84149,11115,3.88,1010,Owned,Base Game,3,20.7,31,57.3,86,22.0,33,150
Age of Steam,4098,2002,7.84149,11115,3.88,1010,Owned,Base Game,4,68.3,112,29.9,49,1.8,3,164
Age of Steam,4098,2002,7.84149,11115,3.88,1010,Owned,Base Game,5,47.1,74,47.8,75,5.1,8,157
Age of Steam,4098,2002,7.84149,11115,3.88,1010,Owned,Base Game,6,15.7,21,49.3,66,35.1,47,134
"Age of Steam Expansion: 1867 Georgia Reconstruction, South Carolina & Oklahoma Land Rush",47687,2009,7.55168,78,3.71,7,Owned,Expansion,1,0.0,0,0.0,0,100.0,1,1
"Age of Steam Expansion: 1867 Georgia Reconstruction, South Carolina & Oklahoma Land Rush",47687,2009,7.55168,78,3.71,7,Owned,Expansion,2,33.3,1,66.7,2,0.0,0,3
"Age of Steam Expansion: 1867 Georgia Reconstruction, South Carolina & Oklahoma Land Rush",47687,2009,7.55168,78,3.71,7,Owned,Expansion,3,0.0,0,100.0,1,0.0,0,1
"Age of Steam Expansion: 1867 Georgia Reconstruction, South Carolina & Oklahoma Land Rush",47687,2009,7.55168,78,3.71,7,Owned,Expansion,4,100.0,1,0.0,0,0.0,0,1
"Age of Steam Expansion: 1867 Georgia Reconstruction, South Carolina & Oklahoma Land Rush",47687,2009,7.55168,78,3.71,7,Owned,Expansion,5,0.0,0,0.0,0,100.0,1,1
"Age of Steam Expansion: Alabama Railways, Antebellum Louisiana & Four Corners",47686,2009,7.6466,82,3.91,11,Owned,Expansion,1,0,0,0,0,0,0,0
"Age of Steam Expansion: Alabama Railways, Antebellum Louisiana & Four Corners",47686,2009,7.6466,82,3.91,11,Owned,Expansion,2,100.0,1,0.0,0,0.0,0,1
"Age of Steam Expansion: Alabama Railways, Antebellum Louisiana & Four Corners",47686,2009,7.6466,82,3.91,11,Owned,Expansion,3,0.0,0,100.0,1,0.0,0,1
"Age of Steam Expansion: Alabama Railways, Antebellum Louisiana & Four Corners",47686,2009,7.6466,82,3.91,11,Owned,Expansion,4,100.0,1,0.0,0,0.0,0,1
"Age of Steam Expansion: Alabama Railways, Antebellum Louisiana & Four Corners",47686,2009,7.6466,82,3.91,11,Owned,Expansion,5,0,0,0,0,0,0,0
"Age of Steam Expansion: Vermont, New Hampshire & Central New England",37302,2008,7.76832,112,3.23,13,Owned,Expansion,1,0.0,0,0.0,0,100.0,2,2
"Age of Steam Expansion: Vermont, New Hampshire & Central New England",37302,2008,7.76832,112,3.23,13,Owned,Expansion,2,0.0,0,33.3,1,66.7,2,3
"Age of Steam Expansion: Vermont, New Hampshire & Central New England",37302,2008,7.76832,112,3.23,13,Owned,Expansion,3,33.3,1,33.3,1,33.3,1,3
"Age of Steam Expansion: Vermont, New Hampshire & Central New England",37302,2008,7.76832,112,3.23,13,Owned,Expansion,4,33.3,1,66.7,2,0.0,0,3
"Age of Steam Expansion: Vermont, New Hampshire & Central New England",37302,2008,7.76832,112,3.23,13,Owned,Expansion,5,100.0,2,0.0,0,0.0,0,2
"Age of Steam Expansion: Vermont, New Hampshire & Central New England",37302,2008,7.76832,112,3.23,13,Owned,Expansion,6,100.0,3,0.0,0,0.0,0,3
"Age of Steam Expansion: Vermont, New Hampshire & Central New England",37302,2008,7.76832,112,3.23,13,Owned,Expansion,7,50.0,1,50.0,1,0.0,0,2
"Age of Steam Expansion: Vermont, New Hampshire & Central New England",37302,2008,7.76832,112,3.23,13,Owned,Expansion,8,0.0,0,100.0,2,0.0,0,2
Agricola (Revised Edition),200680,2016,7.96035,17261,3.46,592,Owned,Base Game,1,5.7,12,64.3,135,30.0,63,210
Agricola (Revised Edition),200680,2016,7.96035,17261,3.46,592,Owned,Base Game,2,30.2,75,62.5,155,7.3,18,248
Agricola (Revised Edition),200680,2016,7.96035,17261,3.46,592,Owned,Base Game,3,50.4,116,46.5,107,3.0,7,230
Agricola (Revised Edition),200680,2016,7.96035,17261,3.46,592,Owned,Base Game,4,60.3,135,34.8,78,4.9,11,224
Akrotiri,154458,2014,7.17798,4591,2.65,177,Owned,Base Game,1,0.0,0,0.0,0,100.0,26,26
Akrotiri,154458,2014,7.17798,4591,2.65,177,Owned,Base Game,2,95.2,40,4.8,2,0.0,0,42
Andean Abyss,91080,2012,7.61197,1961,3.8,205,Owned,Base Game,1,16.0,8,62.0,31,22.0,11,50
Andean Abyss,91080,2012,7.61197,1961,3.8,205,Owned,Base Game,2,4.0,2,70.0,35,26.0,13,50
Andean Abyss,91080,2012,7.61197,1961,3.8,205,Owned,Base Game,3,2.1,1,68.1,32,29.8,14,47
Andean Abyss,91080,2012,7.61197,1961,3.8,205,Owned,Base Game,4,91.9,57,8.1,5,0.0,0,62
Android: Netrunner,124742,2012,7.88056,29907,3.41,1653,Owned,Base Game,1,0.7,2,2.0,6,97.4,294,302
Android: Netrunner,124742,2012,7.88056,29907,3.41,1653,Owned,Base Game,2,94.3,380,5.2,21,0.5,2,403
Antiquity,13122,2004,7.85223,4424,4.32,407,Owned,Base Game,1,0.0,0,18.9,10,81.1,43,53
Antiquity,13122,2004,7.85223,4424,4.32,407,Owned,Base Game,2,64.9,63,34.0,33,1.0,1,97
Antiquity,13122,2004,7.85223,4424,4.32,407,Owned,Base Game,3,62.2,56,37.8,34,0.0,0,90
Antiquity,13122,2004,7.85223,4424,4.32,407,Owned,Base Game,4,24.1,20,53.0,44,22.9,19,83
Ark Nova,342942,2021,8.53803,40505,3.75,2137,Owned,Base Game,1,14.8,150,66.8,677,18.4,187,1014
Ark Nova,342942,2021,8.53803,40505,3.75,2137,Owned,Base Game,2,69.3,1018,28.7,421,2.0,29,1468
Ark Nova,342942,2021,8.53803,40505,3.75,2137,Owned,Base Game,3,36.5,475,55.3,721,8.2,107,1303
Ark Nova,342942,2021,8.53803,40505,3.75,2137,Owned,Base Game,4,6.5,80,36.4,447,57.0,700,1227
Arkwright,154825,2014,7.79705,2515,4.6,280,Owned,Base Game,1,0.0,0,0.0,0,100.0,44,44
Arkwright,154825,2014,7.79705,2515,4.6,280,Owned,Base Game,2,7.8,5,64.1,41,28.1,18,64
Arkwright,154825,2014,7.79705,2515,4.6,280,Owned,Base Game,3,32.4,22,64.7,44,2.9,2,68
Arkwright,154825,2014,7.79705,2515,4.6,280,Owned,Base Game,4,79.4,54,17.6,12,2.9,2,68
Art Society,395375,2023,7.80462,663,1.91,11,Owned,Base Game,1,0.0,0,0.0,0,100.0,4,4
Art Society,395375,2023,7.80462,663,1.91,11,Owned,Base Game,2,0.0,0,75.0,6,25.0,2,8
Art Society,395375,2023,7.80462,663,1.91,11,Owned,Base Game,3,33.3,2,66.7,4,0.0,0,6
Art Society,395375,2023,7.80462,663,1.91,11,Owned,Base Game,4,83.3,5,16.7,1,0.0,0,6
Azul,230802,2017,7.75439,87741,1.76,2345,Owned,Base Game,1,0.9,9,2.6,26,96.5,957,992
Azul,230802,2017,7.75439,87741,1.76,2345,Owned,Base Game,2,60.4,847,36.5,512,3.1,43,1402
Azul,230802,2017,7.75439,87741,1.76,2345,Owned,Base Game,3,43.0,564,54.6,716,2.4,31,1311
Azul,230802,2017,7.75439,87741,1.76,2345,Owned,Base Game,4,27.3,352,62.7,808,9.9,128,1288
Barrage,251247,2019,8.17318,16981,4.11,968,Owned,Base Game,1,3.6,9,35.2,88,61.2,153,250
Barrage,251247,2019,8.17318,16981,4.11,968,Owned,Base Game,2,10.6,37,60.7,212,28.7,100,349
Barrage,251247,2019,8.17318,16981,4.11,968,Owned,Base Game,3,45.5,165,51.8,188,2.8,10,363
Barrage,251247,2019,8.17318,16981,4.11,968,Owned,Base Game,4,73.8,268,22.9,83,3.3,12,363
Barrage: The Leeghwater Project,263711,2019,8.35596,1721,4.09,53,Owned,Expansion,1,0.0,0,30.8,4,69.2,9,13
Barrage: The Leeghwater Project,263711,2019,8.35596,1721,4.09,53,Owned,Expansion,2,26.1,6,52.2,12,21.7,5,23
Barrage: The Leeghwater Project,263711,2019,8.35596,1721,4.09,53,Owned,Expansion,3,31.8,7,63.6,14,4.5,1,22
Barrage: The Leeghwater Project,263711,2019,8.35596,1721,4.09,53,Owned,Expansion,4,73.9,17,13.0,3,13.0,3,23
Baseball Highlights: 2045 – Deluxe Edition,174458,2015,7.89079,539,2.22,23,Owned,Base Game,1,0.0,0,80.0,8,20.0,2,10
Baseball Highlights: 2045 – Deluxe Edition,174458,2015,7.89079,539,2.22,23,Owned,Base Game,2,100.0,7,0.0,0,0.0,0,7
Baseball Highlights: 2045 – Deluxe Edition,174458,2015,7.89079,539,2.22,23,Owned,Base Game,3,0.0,0,75.0,3,25.0,1,4
Baseball Highlights: 2045 – Deluxe Edition,174458,2015,7.89079,539,2.22,23,Owned,Base Game,4,25.0,1,50.0,2,25.0,1,4
Battlestar Galactica: The Board Game,37111,2008,7.73103,36301,3.25,2201,Owned,Base Game,1,0.5,3,2.6,17,97.0,643,663
Battlestar Galactica: The Board Game,37111,2008,7.73103,36301,3.25,2201,Owned,Base Game,2,0.3,2,2.7,18,97.0,656,676
Battlestar Galactica: The Board Game,37111,2008,7.73103,36301,3.25,2201,Owned,Base Game,3,2.3,18,22.5,174,75.2,582,774
Battlestar Galactica: The Board Game,37111,2008,7.73103,36301,3.25,2201,Owned,Base Game,4,7.0,60,66.6,573,26.5,228,861
Battlestar Galactica: The Board Game,37111,2008,7.73103,36301,3.25,2201,Owned,Base Game,5,82.0,817,17.4,173,0.6,6,996
Battlestar Galactica: The Board Game,37111,2008,7.73103,36301,3.25,2201,Owned,Base Game,6,34.7,314,56.3,509,9.0,81,904
Battlestar Galactica: The Board Game – Daybreak Expansion,141648,2013,8.27711,2069,3.62,74,Owned,Expansion,1,0.0,0,3.1,1,96.9,31,32
Battlestar Galactica: The Board Game – Daybreak Expansion,141648,2013,8.27711,2069,3.62,74,Owned,Expansion,2,0.0,0,3.0,1,97.0,32,33
Battlestar Galactica: The Board Game – Daybreak Expansion,141648,2013,8.27711,2069,3.62,74,Owned,Expansion,3,2.6,1,18.4,7,78.9,30,38
Battlestar Galactica: The Board Game – Daybreak Expansion,141648,2013,8.27711,2069,3.62,74,Owned,Expansion,4,5.1,2,69.2,27,25.6,10,39
Battlestar Galactica: The Board Game – Daybreak Expansion,141648,2013,8.27711,2069,3.62,74,Owned,Expansion,5,86.4,38,13.6,6,0.0,0,44
Battlestar Galactica: The Board Game – Daybreak Expansion,141648,2013,8.27711,2069,3.62,74,Owned,Expansion,6,30.0,12,65.0,26,5.0,2,40
Battlestar Galactica: The Board Game – Daybreak Expansion,141648,2013,8.27711,2069,3.62,74,Owned,Expansion,7,13.2,5,47.4,18,39.5,15,38
Battlestar Galactica: The Board Game – Exodus Expansion,85905,2010,8.11968,3761,3.55,179,Owned,Expansion,1,0.0,0,3.6,2,96.4,53,55
Battlestar Galactica: The Board Game – Exodus Expansion,85905,2010,8.11968,3761,3.55,179,Owned,Expansion,2,0.0,0,1.8,1,98.2,56,57
Battlestar Galactica: The Board Game – Exodus Expansion,85905,2010,8.11968,3761,3.55,179,Owned,Expansion,3,3.0,2,17.9,12,79.1,53,67
Battlestar Galactica: The Board Game – Exodus Expansion,85905,2010,8.11968,3761,3.55,179,Owned,Expansion,4,6.1,4,62.1,41,31.8,21,66
Battlestar Galactica: The Board Game – Exodus Expansion,85905,2010,8.11968,3761,3.55,179,Owned,Expansion,5,81.0,64,19.0,15,0.0,0,79
Battlestar Galactica: The Board Game – Exodus Expansion,85905,2010,8.11968,3761,3.55,179,Owned,Expansion,6,33.8,25,62.2,46,4.1,3,74
Battlestar Galactica: The Board Game – Pegasus Expansion,43539,2009,7.86957,5934,3.31,311,Owned,Expansion,1,0.0,0,4.6,4,95.4,83,87
Battlestar Galactica: The Board Game – Pegasus Expansion,43539,2009,7.86957,5934,3.31,311,Owned,Expansion,2,0.0,0,3.4,3,96.6,86,89
Battlestar Galactica: The Board Game – Pegasus Expansion,43539,2009,7.86957,5934,3.31,311,Owned,Expansion,3,1.1,1,14.7,14,84.2,80,95
Battlestar Galactica: The Board Game – Pegasus Expansion,43539,2009,7.86957,5934,3.31,311,Owned,Expansion,4,8.2,8,63.3,62,28.6,28,98
Battlestar Galactica: The Board Game – Pegasus Expansion,43539,2009,7.86957,5934,3.31,311,Owned,Expansion,5,79.2,84,20.8,22,0.0,0,106
Battlestar Galactica: The Board Game – Pegasus Expansion,43539,2009,7.86957,5934,3.31,311,Owned,Expansion,6,55.7,59,43.4,46,0.9,1,106
Battlestar Galactica: The Board Game – Pegasus Expansion,43539,2009,7.86957,5934,3.31,311,Owned,Expansion,7,23.9,21,56.8,50,19.3,17,88
Bayonets & Tomahawks,206509,2021,8.11561,401,3.28,29,Owned,Base Game,1,0.0,0,53.8,7,46.2,6,13
Bayonets & Tomahawks,206509,2021,8.11561,401,3.28,29,Owned,Base Game,2,93.3,14,6.7,1,0.0,0,15
Betrayal at House on the Hill,10547,2004,7.02961,45725,2.39,1970,Owned,Base Game,1,0.0,0,0.8,3,99.2,392,395
Betrayal at House on the Hill,10547,2004,7.02961,45725,2.39,1970,Owned,Base Game,2,1.5,6,8.7,36,89.8,371,413
Betrayal at House on the Hill,10547,2004,7.02961,45725,2.39,1970,Owned,Base Game,3,3.3,15,61.2,278,35.5,161,454
Betrayal at House on the Hill,10547,2004,7.02961,45725,2.39,1970,Owned,Base Game,4,40.6,192,56.2,266,3.2,15,473
Betrayal at House on the Hill,10547,2004,7.02961,45725,2.39,1970,Owned,Base Game,5,71.7,350,26.4,129,1.8,9,488
Betrayal at House on the Hill,10547,2004,7.02961,45725,2.39,1970,Owned,Base Game,6,53.1,251,37.6,178,9.3,44,473
Bios: Genesis,98918,2016,7.10213,1664,4.38,196,Owned,Base Game,1,15.6,7,71.1,32,13.3,6,45
Bios: Genesis,98918,2016,7.10213,1664,4.38,196,Owned,Base Game,2,22.6,7,71.0,22,6.5,2,31
Bios: Genesis,98918,2016,7.10213,1664,4.38,196,Owned,Base Game,3,74.2,23,16.1,5,9.7,3,31
Bios: Genesis,98918,2016,7.10213,1664,4.38,196,Owned,Base Game,4,18.5,5,51.9,14,29.6,8,27
Bios: Megafauna (Second Edition),221769,2017,7.62198,1290,4.52,141,Owned,Base Game,1,9.4,3,78.1,25,12.5,4,32
Bios: Megafauna (Second Edition),221769,2017,7.62198,1290,4.52,141,Owned,Base Game,2,9.7,3,71.0,22,19.4,6,31
Bios: Megafauna (Second Edition),221769,2017,7.62198,1290,4.52,141,Owned,Base Game,3,70.6,24,29.4,10,0.0,0,34
Bios: Megafauna (Second Edition),221769,2017,7.62198,1290,4.52,141,Owned,Base Game,4,54.3,19,40.0,14,5.7,2,35
Bios: Mesofauna,318450,2022,7.62474,268,3.55,22,Owned,Base Game,1,20.0,2,30.0,3,50.0,5,10
Bios: Mesofauna,318450,2022,7.62474,268,3.55,22,Owned,Base Game,2,22.2,2,66.7,6,11.1,1,9
Bios: Mesofauna,318450,2022,7.62474,268,3.55,22,Owned,Base Game,3,81.8,9,18.2,2,0.0,0,11
Bios: Mesofauna,318450,2022,7.62474,268,3.55,22,Owned,Base Game,4,40.0,4,50.0,5,10.0,1,10
Bios: Origins (Second Edition),235555,2019,7.83185,1121,4.2,111,Owned,Base Game,1,3.2,1,51.6,16,45.2,14,31
Bios: Origins (Second Edition),235555,2019,7.83185,1121,4.2,111,Owned,Base Game,2,12.8,5,48.7,19,38.5,15,39
Bios: Origins (Second Edition),235555,2019,7.83185,1121,4.2,111,Owned,Base Game,3,25.0,8,75.0,24,0.0,0,32
Bios: Origins (Second Edition),235555,2019,7.83185,1121,4.2,111,Owned,Base Game,4,75.8,25,18.2,6,6.1,2,33
Brass: Birmingham,224517,2018,8.59991,43878,3.88,2103,Owned,Base Game,1,0.0,0,8.7,52,91.3,549,601
Brass: Birmingham,224517,2018,8.59991,43878,3.88,2103,Owned,Base Game,2,11.7,103,74.1,651,14.2,125,879
Brass: Birmingham,224517,2018,8.59991,43878,3.88,2103,Owned,Base Game,3,62.6,563,36.1,325,1.3,12,900
Brass: Birmingham,224517,2018,8.59991,43878,3.88,2103,Owned,Base Game,4,62.4,547,33.4,293,4.2,37,877
Brass: Lancashire,28720,2007,8.19156,24562,3.86,1638,Owned,Base Game,1,0.0,0,2.7,8,97.3,285,293
Brass: Lancashire,28720,2007,8.19156,24562,3.86,1638,Owned,Base Game,2,13.7,60,53.5,234,32.7,143,437
Brass: Lancashire,28720,2007,8.19156,24562,3.86,1638,Owned,Base Game,3,41.5,214,55.0,284,3.5,18,516
Brass: Lancashire,28720,2007,8.19156,24562,3.86,1638,Owned,Base Game,4,76.9,410,21.8,116,1.3,7,533
"Brazen Chariots: Battles for Tobruk, 1941",249750,2019,8.43385,192,3.62,13,Owned,Base Game,1,20.0,1,80.0,4,0.0,0,5
"Brazen Chariots: Battles for Tobruk, 1941",249750,2019,8.43385,192,3.62,13,Owned,Base Game,2,85.7,6,14.3,1,0.0,0,7
"Brazen Chariots: Battles for Tobruk, 1941",249750,2019,8.43385,192,3.62,13,Owned,Base Game,3,0.0,0,50.0,2,50.0,2,4
"Brazen Chariots: Battles for Tobruk, 1941",249750,2019,8.43385,192,3.62,13,Owned,Base Game,4,0.0,0,66.7,2,33.3,1,3
Brotherhood & Unity,255570,2020,8.01049,536,2.93,43,Owned,Base Game,1,0.0,0,25.0,5,75.0,15,20
Brotherhood & Unity,255570,2020,8.01049,536,2.93,43,Owned,Base Game,2,0.0,0,56.5,13,43.5,10,23
Brotherhood & Unity,255570,2020,8.01049,536,2.93,43,Owned,Base Game,3,100.0,28,0.0,0,0.0,0,28
Bus,552,1999,7.60605,3489,3.04,158,Owned,Base Game,1,0.0,0,0.0,0,100.0,31,31
Bus,552,1999,7.60605,3489,3.04,158,Owned,Base Game,2,2.4,1,2.4,1,95.2,40,42
Bus,552,1999,7.60605,3489,3.04,158,Owned,Base Game,3,32.8,21,59.4,38,7.8,5,64
Bus,552,1999,7.60605,3489,3.04,158,Owned,Base Game,4,60.0,39,35.4,23,4.6,3,65
Bus,552,1999,7.60605,3489,3.04,158,Owned,Base Game,5,16.4,10,39.3,24,44.3,27,61
Carcassonne,822,2000,7.41021,125193,1.89,8212,Owned,Base Game,1,0.4,7,4.7,76,94.9,1536,1619
Carcassonne,822,2000,7.41021,125193,1.89,8212,Owned,Base Game,2,56.8,1328,38.0,888,5.2,121,2337
Carcassonne,822,2000,7.41021,125193,1.89,8212,Owned,Base Game,3,48.8,1089,49.3,1100,1.8,41,2230
Carcassonne,822,2000,7.41021,125193,1.89,8212,Owned,Base Game,4,31.8,682,59.9,1284,8.2,176,2142
Carcassonne,822,2000,7.41021,125193,1.89,8212,Owned,Base Game,5,9.8,188,52.7,1011,37.5,720,1919
Card City XL,216864,2017,6.29008,480,2.9,10,Owned,Base Game,1,69.2,9,30.8,4,0.0,0,13
Card City XL,216864,2017,6.29008,480,2.9,10,Owned,Base Game,2,33.3,4,66.7,8,0.0,0,12
Card City XL,216864,2017,6.29008,480,2.9,10,Owned,Base Game,3,14.3,1,71.4,5,14.3,1,7
Card City XL,216864,2017,6.29008,480,2.9,10,Owned,Base Game,4,0.0,0,83.3,5,16.7,1,6
Card City XL: The Crime Expansion,250964,2018,6.22353,17,0.0,0,Owned,Expansion,1,0,0,0,0,0,0,0
Card City XL: The Crime Expansion,250964,2018,6.22353,17,0.0,0,Owned,Expansion,2,0,0,0,0,0,0,0
Card City XL: The Crime Expansion,250964,2018,6.22353,17,0.0,0,Owned,Expansion,3,0,0,0,0,0,0,0
